VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-01-14 15:47:58,2024-01-14 16:08:59,1,1.7,1,N,163,186,2,18.4,0.0,0.5,0.0,0.0,1.0,22.4,2.5,0.0
2,2024-01-28 23:01:29,2024-01-28 23:24:45,1,9.22,1,N,138,68,1,39.4,6.0,0.5,11.62,6.94,1.0,69.71,2.5,1.75
2,2024-01-26 17:02:21,2024-01-26 17:02:25,1,0.02,5,N,129,138,1,60.0,0.0,0.0,5.0,0.0,1.0,66.0,0.0,0.0
2,2024-01-26 12:30:17,2024-01-26 12:40:53,1,1.8,1,N,249,13,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0
2,2024-01-29 18:44:41,2024-01-29 19:16:03,1,12.41,1,N,138,186,1,51.3,7.5,0.5,14.3,6.94,1.0,85.79,2.5,1.75
2,2024-01-09 13:53:26,2024-01-09 14:03:36,1,0.69,1,N,161,161,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2024-01-13 17:13:16,2024-01-13 17:21:41,1,1.54,1,N,233,141,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2024-01-06 11:15:21,2024-01-06 11:24:30,1,1.74,1,N,162,224,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0
2,2024-01-22 16:35:08,2024-01-22 16:52:33,1,2.68,1,N,237,238,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
2,2024-01-16 13:06:11,2024-01-16 13:18:22,1,1.4,1,N,229,141,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0
2,2024-01-09 22:14:37,2024-01-09 22:40:36,1,16.51,2,N,132,162,1,70.0,0.0,0.5,16.19,6.94,1.0,97.13,2.5,0.0
1,2024-01-02 10:28:21,2024-01-02 10:42:33,4,1.7,1,N,12,232,2,13.5,2.5,0.5,0.0,0.0,1.0,17.5,2.5,0.0
2,2024-01-04 07:42:17,2024-01-04 07:58:55,1,8.7,1,N,140,138,1,35.2,5.0,0.5,12.79,6.94,1.0,63.93,2.5,0.0
2,2024-01-26 11:04:40,2024-01-26 11:30:38,1,7.26,1,N,170,17,1,33.1,0.0,0.5,1.0,0.0,1.0,38.1,2.5,0.0
2,2024-01-14 13:21:27,2024-01-14 13:36:17,1,1.84,1,N,249,107,1,14.2,0.0,0.5,5.46,0.0,1.0,23.66,2.5,0.0
1,2024-01-13 17:20:20,2024-01-13 17:30:36,1,0.8,1,N,48,161,1,10.7,2.5,0.5,0.0,0.0,1.0,14.7,2.5,0.0
2,2024-01-20 15:05:54,2024-01-20 15:11:54,1,0.59,1,N,236,236,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2024-01-07 12:13:32,2024-01-07 12:25:38,2,2.2,1,N,164,211,1,13.5,0.0,0.5,4.38,0.0,1.0,21.88,2.5,0.0
2,2024-01-29 23:23:04,2024-01-29 23:23:16,1,0.0,1,N,231,231,2,3.0,1.0,0.5,0.0,0.0,1.0,8.0,2.5,0.0
1,2024-01-01 14:11:25,2024-01-01 14:21:00,1,3.1,1,N,229,75,1,14.2,2.5,0.5,3.6,0.0,1.0,21.8,2.5,0.0
2,2024-01-17 13:58:41,2024-01-17 14:30:22,2,6.43,1,N,233,41,1,33.8,0.0,0.5,7.56,0.0,1.0,45.36,2.5,0.0
2,2024-01-16 11:19:57,2024-01-16 11:47:24,1,3.97,1,N,230,41,2,26.8,0.0,0.5,0.0,0.0,1.0,30.8,2.5,0.0
2,2024-01-21 12:34:22,2024-01-21 12:42:33,1,2.27,1,N,229,145,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0
2,2024-01-24 11:21:34,2024-01-24 11:38:43,1,3.16,1,N,236,48,1,19.1,0.0,0.5,4.62,0.0,1.0,27.72,2.5,0.0
2,2024-01-28 01:21:15,2024-01-28 01:34:35,,1.82,,,249,137,0,10.33,0.0,0.5,0.0,0.0,1.0,14.33,,
1,2024-01-20 17:03:05,2024-01-20 17:12:33,2,1.0,1,N,236,140,1,9.3,2.5,0.5,1.99,0.0,1.0,15.29,2.5,0.0
1,2024-01-10 09:56:19,2024-01-10 10:12:09,1,1.5,1,N,229,236,1,12.8,2.5,0.5,3.35,0.0,1.0,20.15,2.5,0.0
2,2024-01-31 12:10:07,2024-01-31 12:26:18,2,2.7,1,N,140,137,1,19.8,0.0,0.5,4.76,0.0,1.0,28.56,2.5,0.0
2,2024-01-04 08:44:17,2024-01-04 08:57:37,,1.73,,,68,164,0,13.82,0.0,0.5,2.0,0.0,1.0,19.82,,
1,2024-01-11 14:34:40,2024-01-11 15:06:21,1,10.2,1,N,161,138,1,40.1,7.5,0.5,7.0,6.94,1.0,63.04,2.5,0.0
2,2024-01-18 13:44:19,2024-01-18 13:47:07,1,0.37,1,N,161,164,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0
2,2024-01-25 21:11:49,2024-01-25 21:23:01,1,1.12,1,N,229,163,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-24 14:42:50,2024-01-24 15:24:21,1,12.37,1,N,132,17,2,54.1,0.0,0.5,0.0,0.0,1.0,57.35,0.0,1.75
2,2024-01-07 18:04:10,2024-01-07 18:17:34,1,2.19,1,N,237,238,1,14.2,0.0,0.5,2.5,0.0,1.0,20.7,2.5,0.0
2,2024-01-30 09:10:55,2024-01-30 09:31:12,1,2.27,1,N,143,140,1,19.1,0.0,0.5,4.62,0.0,1.0,27.72,2.5,0.0
2,2024-01-24 17:24:14,2024-01-24 17:40:13,2,1.31,1,N,246,230,4,-14.9,-2.5,-0.5,0.0,0.0,-1.0,-21.4,-2.5,0.0
1,2024-01-04 16:29:06,2024-01-04 16:45:11,2,3.1,1,N,151,244,1,17.7,2.5,0.5,3.0,0.0,1.0,24.7,0.0,0.0
2,2024-01-10 18:41:29,2024-01-10 19:02:40,1,9.5,1,N,138,232,1,39.4,7.5,0.5,12.72,0.0,1.0,65.37,2.5,1.75
1,2024-01-02 10:44:44,2024-01-02 10:56:29,1,1.6,1,N,163,186,2,12.8,2.5,0.5,0.0,0.0,1.0,16.8,2.5,0.0
2,2024-01-20 17:53:55,2024-01-20 18:03:50,2,1.78,1,N,236,151,1,12.1,0.0,0.5,1.8,0.0,1.0,17.9,2.5,0.0
1,2024-01-10 16:52:15,2024-01-10 17:09:52,,0.0,,,262,74,0,16.3,0.0,0.5,0.0,0.0,1.0,20.3,,
2,2024-01-28 01:18:20,2024-01-28 01:35:29,1,4.15,1,N,239,249,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0
1,2024-01-24 20:51:34,2024-01-24 21:10:23,1,2.9,1,N,114,233,1,19.1,3.5,0.5,2.0,0.0,1.0,26.1,2.5,0.0
2,2024-01-28 13:10:43,2024-01-28 13:30:48,1,2.92,1,N,125,161,2,19.8,0.0,0.5,0.0,0.0,1.0,23.8,2.5,0.0
1,2024-01-27 11:32:21,2024-01-27 11:43:38,1,1.7,1,N,100,234,1,11.4,2.5,0.5,3.85,0.0,1.0,19.25,2.5,0.0
1,2024-01-31 13:41:36,2024-01-31 14:17:48,1,8.0,99,N,20,75,1,30.5,0.0,0.5,0.0,0.0,1.0,32.0,0.0,0.0
2,2024-01-13 21:17:30,2024-01-13 21:26:16,1,1.47,1,N,142,229,4,-10.7,-1.0,-0.5,0.0,0.0,-1.0,-15.7,-2.5,0.0
1,2024-01-26 12:21:33,2024-01-26 12:39:51,0,2.2,1,N,161,263,1,17.7,2.5,0.5,4.3,0.0,1.0,26.0,2.5,0.0
2,2024-01-29 17:51:21,2024-01-29 18:10:55,1,3.78,1,N,100,261,1,20.5,2.5,0.5,2.0,0.0,1.0,29.0,2.5,0.0
2,2024-01-21 18:34:49,2024-01-21 18:47:42,5,2.59,1,N,140,239,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0
2,2024-01-29 06:09:49,2024-01-29 06:14:14,6,0.93,1,N,48,161,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2024-01-30 19:56:38,2024-01-30 20:04:48,1,0.89,1,N,249,246,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0
2,2024-01-16 22:44:27,2024-01-16 22:50:27,1,1.14,1,N,162,107,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-27 18:32:11,2024-01-27 18:54:38,3,2.79,1,N,141,100,2,20.5,0.0,0.5,0.0,0.0,1.0,24.5,2.5,0.0
1,2024-01-31 11:59:21,2024-01-31 12:10:18,1,1.1,1,N,186,161,1,9.3,2.5,0.5,3.3,0.0,1.0,16.6,2.5,0.0
1,2024-01-08 14:27:21,2024-01-08 14:50:53,,5.9,,,170,25,0,29.06,0.0,0.5,0.0,0.0,1.0,33.06,,
2,2024-01-03 05:28:34,2024-01-03 05:39:42,1,2.63,1,N,186,141,1,13.5,1.0,0.5,2.78,0.0,1.0,21.28,2.5,0.0
2,2024-01-18 20:08:41,2024-01-18 20:16:32,1,0.98,1,N,68,249,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0
1,2024-01-18 13:26:22,2024-01-18 13:42:04,1,1.4,1,N,162,237,1,14.2,2.5,0.5,3.64,0.0,1.0,21.84,2.5,0.0
2,2024-01-18 11:48:17,2024-01-18 12:08:06,1,1.23,1,N,161,164,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0
2,2024-01-09 08:09:28,2024-01-09 08:12:54,1,0.21,1,N,262,262,1,5.1,0.0,0.5,1.0,0.0,1.0,10.1,2.5,0.0
1,2024-01-14 14:54:31,2024-01-14 15:21:14,1,3.2,1,N,233,231,1,19.8,2.5,0.5,5.95,0.0,1.0,29.75,2.5,0.0
1,2024-01-09 22:48:14,2024-01-09 22:57:32,1,1.5,1,N,68,233,1,9.3,3.5,0.5,3.5,0.0,1.0,17.8,2.5,0.0
2,2024-01-22 12:21:02,2024-01-22 12:45:47,1,3.93,1,N,151,162,1,24.7,0.0,0.5,5.74,0.0,1.0,34.44,2.5,0.0
1,2024-01-21 00:29:22,2024-01-21 00:46:33,1,2.5,1,N,148,164,1,17.0,3.5,0.5,2.0,0.0,1.0,24.0,2.5,0.0
2,2024-01-11 23:16:45,2024-01-11 23:30:24,1,2.41,1,N,186,229,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
2,2024-01-11 14:15:55,2024-01-11 14:19:51,1,0.7,1,N,140,263,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0
2,2024-01-06 12:51:00,2024-01-06 13:03:36,2,1.72,1,N,236,74,1,13.5,0.0,0.5,3.5,0.0,1.0,21.0,2.5,0.0
2,2024-01-26 18:59:45,2024-01-26 19:18:24,1,2.96,1,N,162,4,1,19.1,2.5,0.5,5.12,0.0,1.0,30.72,2.5,0.0
1,2024-01-06 23:34:28,2024-01-06 23:38:40,1,1.1,1,N,264,229,1,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0
1,2024-01-10 17:55:22,2024-01-10 18:45:53,1,16.7,99,N,170,210,1,52.5,0.0,0.5,0.0,0.0,1.0,54.0,0.0,0.0
1,2024-01-24 11:56:55,2024-01-24 12:19:46,2,1.8,1,N,142,141,1,19.8,2.5,0.5,4.75,0.0,1.0,28.55,2.5,0.0
2,2024-01-11 13:14:22,2024-01-11 13:19:50,1,0.57,1,N,162,237,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0
2,2024-01-07 07:48:02,2024-01-07 07:57:53,1,1.32,1,N,163,50,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0
2,2024-01-17 12:43:07,2024-01-17 12:50:32,1,1.04,1,N,239,236,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0
2,2024-01-26 16:33:16,2024-01-26 16:46:44,1,1.97,1,N,161,246,2,13.5,2.5,0.5,0.0,0.0,1.0,20.0,2.5,0.0
2,2024-01-04 21:33:07,2024-01-04 21:38:31,1,0.91,1,N,90,164,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-30 21:04:12,2024-01-30 21:13:44,1,1.64,1,N,237,170,1,10.7,1.0,0.5,2.0,0.0,1.0,17.7,2.5,0.0
2,2024-01-29 21:19:10,2024-01-29 21:31:53,1,2.71,1,N,164,140,1,15.6,1.0,0.5,2.0,0.0,1.0,22.6,2.5,0.0
2,2024-01-05 19:19:50,2024-01-05 19:41:50,1,6.07,1,N,233,66,1,28.9,2.5,0.5,3.54,0.0,1.0,38.94,2.5,0.0
2,2024-01-26 13:29:26,2024-01-26 13:51:24,1,3.77,1,N,261,100,2,23.3,0.0,0.5,0.0,0.0,1.0,27.3,2.5,0.0
2,2024-01-30 08:42:09,2024-01-30 08:51:51,1,1.03,1,N,151,166,2,10.7,0.0,0.5,0.0,0.0,1.0,12.2,0.0,0.0
1,2024-01-17 11:17:18,2024-01-17 11:39:49,1,0.9,99,N,160,160,1,15.5,0.0,0.5,0.0,0.0,1.0,17.0,0.0,0.0
1,2024-01-22 12:49:41,2024-01-22 13:00:41,2,1.7,1,N,161,137,2,12.1,2.5,0.5,0.0,0.0,1.0,16.1,2.5,0.0
2,2024-01-24 08:47:05,2024-01-24 08:53:18,1,0.8,1,N,164,233,1,7.2,0.0,0.5,3.36,0.0,1.0,14.56,2.5,0.0
2,2024-01-16 11:55:58,2024-01-16 12:15:46,1,0.76,1,N,246,100,1,16.3,0.0,0.5,4.06,0.0,1.0,24.36,2.5,0.0
2,2024-01-04 18:42:16,2024-01-04 19:08:40,1,6.1,1,N,170,256,1,32.4,2.5,0.5,0.01,6.94,1.0,45.85,2.5,0.0
2,2024-01-21 21:31:50,2024-01-21 21:42:26,1,1.99,1,N,234,114,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-27 11:03:31,2024-01-27 11:08:25,1,0.8,1,N,68,246,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
1,2024-01-29 10:47:21,2024-01-29 11:06:17,1,1.8,99,N,35,76,1,18.5,0.0,0.5,0.0,0.0,1.0,20.0,0.0,0.0
1,2024-01-27 17:34:00,2024-01-27 17:41:57,1,0.8,1,N,90,246,1,7.2,2.5,0.5,2.25,0.0,1.0,13.45,2.5,0.0
2,2024-01-25 09:29:21,2024-01-25 09:40:56,1,2.95,1,N,263,42,2,14.9,0.0,0.5,0.0,0.0,1.0,18.9,2.5,0.0
2,2024-01-07 18:19:30,2024-01-07 18:34:32,2,0.0,1,N,144,79,1,12.8,0.0,0.5,2.0,0.0,1.0,18.8,2.5,0.0
1,2024-01-28 02:04:37,2024-01-28 02:18:05,1,4.2,1,N,4,66,2,19.8,3.5,0.5,0.0,0.0,1.0,24.8,2.5,0.0
2,2024-01-11 22:07:51,2024-01-11 22:13:15,2,0.9,1,N,161,164,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-19 18:59:15,2024-01-19 19:17:07,1,2.74,1,N,48,141,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
1,2024-01-08 10:58:00,2024-01-08 11:13:29,1,2.6,1,N,236,164,1,14.2,2.5,0.5,3.65,0.0,1.0,21.85,2.5,0.0
2,2024-01-22 18:42:14,2024-01-22 19:07:36,1,4.28,1,N,90,263,1,26.1,2.5,0.5,6.52,0.0,1.0,39.12,2.5,0.0
2,2024-01-15 12:31:21,2024-01-15 12:36:18,1,0.96,1,N,229,233,1,7.2,0.0,0.5,1.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-20 23:21:14,2024-01-20 23:34:08,2,2.89,1,N,79,162,1,15.6,1.0,0.5,1.0,0.0,1.0,21.6,2.5,0.0
1,2024-01-27 20:45:25,2024-01-27 20:56:34,1,1.6,1,N,230,141,1,10.7,3.5,0.5,3.15,0.0,1.0,18.85,2.5,0.0
2,2024-01-10 08:19:54,2024-01-10 08:34:11,1,0.96,1,N,68,170,2,12.8,0.0,0.5,0.0,0.0,1.0,16.8,2.5,0.0
2,2024-01-31 13:09:15,2024-01-31 13:30:13,1,1.85,1,N,141,233,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0
1,2024-01-08 16:14:59,2024-01-08 16:29:08,3,1.3,1,N,261,45,2,10.7,5.0,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,2024-01-16 15:41:04,2024-01-16 16:07:29,1,3.55,1,N,234,236,2,24.7,0.0,0.5,0.0,0.0,1.0,28.7,2.5,0.0
2,2024-01-18 12:08:15,2024-01-18 12:17:56,1,0.92,1,N,237,237,1,10.0,0.0,0.5,2.1,0.0,1.0,16.1,2.5,0.0
1,2024-01-10 20:38:19,2024-01-10 20:52:09,1,2.3,1,N,230,107,1,14.9,3.5,0.5,3.95,0.0,1.0,23.85,2.5,0.0
2,2024-01-11 11:48:40,2024-01-11 11:48:49,4,0.0,5,N,100,164,1,100.0,0.0,0.0,0.0,0.0,1.0,103.5,2.5,0.0
2,2024-01-21 16:07:21,2024-01-21 16:20:02,1,3.22,1,N,107,145,1,17.0,0.0,0.5,8.38,6.94,1.0,36.32,2.5,0.0
2,2024-01-12 19:04:21,2024-01-12 19:24:16,1,2.73,1,N,186,141,1,18.4,2.5,0.5,2.74,0.0,1.0,30.14,2.5,0.0
2,2024-01-02 21:41:16,2024-01-02 21:51:33,3,1.77,1,N,238,166,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-10 13:38:57,2024-01-10 13:51:52,1,2.25,1,N,68,231,1,14.2,0.0,0.5,0.91,0.0,1.0,19.11,2.5,0.0
1,2024-01-23 18:24:37,2024-01-23 18:27:27,1,0.3,1,N,24,151,1,5.1,2.5,0.5,2.7,0.0,1.0,11.8,0.0,0.0
1,2024-01-26 12:20:13,2024-01-26 13:11:50,1,16.3,2,N,132,233,1,70.0,4.25,0.5,18.95,0.0,1.0,94.7,2.5,1.75
2,2024-01-28 12:56:24,2024-01-28 13:05:16,1,0.98,1,N,107,164,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0
2,2024-01-29 19:27:11,2024-01-29 19:49:15,2,5.95,1,N,141,82,4,27.5,2.5,0.5,0.0,0.0,1.0,34.0,2.5,0.0
2,2024-01-03 13:42:28,2024-01-03 14:01:12,1,1.58,1,N,230,170,1,16.3,0.0,0.5,3.04,0.0,1.0,23.34,2.5,0.0
2,2024-01-04 12:45:24,2024-01-04 12:55:09,4,1.63,1,N,79,144,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0
2,2024-01-24 13:15:25,2024-01-24 13:21:32,1,0.97,1,N,170,107,1,7.9,0.0,0.5,2.98,0.0,1.0,14.88,2.5,0.0
2,2024-01-19 22:37:44,2024-01-19 22:44:47,1,0.98,1,N,234,79,1,8.6,1.0,0.5,1.36,0.0,1.0,14.96,2.5,0.0
2,2024-01-29 14:27:20,2024-01-29 14:38:13,6,1.27,1,N,161,170,2,11.4,0.0,0.5,0.0,0.0,1.0,15.4,2.5,0.0
1,2024-01-24 19:33:24,2024-01-24 19:43:37,,1.9,,,161,236,0,12.8,2.5,0.5,3.86,0.0,1.0,23.16,,
2,2024-01-22 14:52:28,2024-01-22 15:06:26,1,2.22,1,N,236,162,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0
2,2024-01-29 06:08:01,2024-01-29 06:12:04,1,1.02,1,N,7,7,1,7.2,0.0,0.5,1.74,0.0,1.0,10.44,0.0,0.0
2,2024-01-17 21:46:06,2024-01-17 21:51:11,1,0.59,1,N,236,236,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-29 10:09:43,2024-01-29 10:24:05,3,2.29,1,N,231,107,2,15.6,0.0,0.5,0.0,0.0,1.0,19.6,2.5,0.0
2,2024-01-31 23:12:47,2024-01-31 23:39:14,3,12.87,5,N,132,164,1,88.43,0.0,0.0,0.0,0.0,1.0,91.93,2.5,0.0
2,2024-01-30 13:57:23,2024-01-30 14:26:58,1,2.73,1,N,161,236,1,24.7,0.0,0.5,5.74,0.0,1.0,34.44,2.5,0.0
1,2024-01-29 21:04:48,2024-01-29 21:10:22,1,0.6,1,N,140,229,1,6.5,3.5,0.5,3.45,0.0,1.0,14.95,2.5,0.0
1,2024-01-18 18:05:59,2024-01-18 18:23:22,2,1.4,1,N,161,246,1,14.2,5.0,0.5,5.2,0.0,1.0,25.9,2.5,0.0
1,2024-01-28 03:44:33,2024-01-28 03:59:42,1,0.6,1,N,164,233,2,7.9,3.5,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,2024-01-05 10:45:43,2024-01-05 10:54:07,1,1.32,1,N,237,170,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2024-01-01 22:59:51,2024-01-01 23:33:20,1,20.98,2,N,132,261,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75
2,2024-01-13 05:57:43,2024-01-13 06:03:14,1,1.02,1,N,100,170,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0
2,2024-01-25 10:21:51,2024-01-25 10:34:01,1,1.43,1,N,141,162,2,11.4,0.0,0.5,0.0,0.0,1.0,15.4,2.5,0.0
2,2024-01-13 21:29:49,2024-01-13 21:36:19,1,0.72,1,N,249,231,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
1,2024-01-17 22:11:23,2024-01-17 22:21:38,1,1.5,1,N,230,143,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-01-05 20:37:26,2024-01-05 20:47:41,1,1.71,1,N,48,43,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
1,2024-01-24 11:47:36,2024-01-24 11:54:13,1,0.8,1,N,263,236,1,7.2,2.5,0.5,3.35,0.0,1.0,14.55,2.5,0.0
2,2024-01-26 17:52:41,2024-01-26 18:07:40,5,2.45,1,N,100,249,1,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0
2,2024-01-03 20:31:03,2024-01-03 20:52:56,4,3.12,1,N,144,161,2,17.7,1.0,0.5,0.0,0.0,1.0,22.7,2.5,0.0
2,2024-01-26 22:46:54,2024-01-26 23:03:22,1,1.9,1,N,142,170,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0
1,2024-01-06 15:08:52,2024-01-06 15:26:02,1,2.8,1,N,239,186,2,17.7,2.5,0.5,0.0,0.0,1.0,21.7,2.5,0.0
2,2024-01-31 16:21:53,2024-01-31 16:22:05,1,0.0,5,N,100,100,1,17.5,0.0,0.0,0.0,0.0,1.0,21.0,2.5,0.0
2,2024-01-12 21:09:12,2024-01-12 21:13:19,1,0.49,1,N,113,79,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,2024-01-06 16:34:28,2024-01-06 16:42:43,1,1.48,1,N,233,107,1,10.0,0.0,0.5,1.0,0.0,1.0,15.0,2.5,0.0
2,2024-01-08 19:14:48,2024-01-08 19:23:42,1,1.17,1,N,237,141,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
2,2024-01-11 20:20:02,2024-01-11 20:32:36,1,2.56,1,N,162,79,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-01-20 21:57:00,2024-01-20 22:15:30,1,2.08,1,N,230,107,1,17.7,1.0,0.5,1.14,0.0,1.0,23.84,2.5,0.0
2,2024-01-25 17:42:00,2024-01-25 17:50:19,2,1.39,1,N,234,249,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0
2,2024-01-24 08:19:53,2024-01-24 08:31:27,1,3.7,1,N,166,50,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0
2,2024-01-11 02:47:35,2024-01-11 03:10:09,1,4.95,1,N,48,87,1,24.7,1.0,0.5,5.94,0.0,1.0,35.64,2.5,0.0
2,2024-01-19 17:58:02,2024-01-19 18:09:14,1,1.79,1,N,234,249,1,12.1,2.5,0.5,2.0,0.0,1.0,20.6,2.5,0.0
2,2024-01-16 13:11:08,2024-01-16 13:25:46,1,1.41,1,N,230,163,1,13.5,0.0,0.5,3.5,0.0,1.0,21.0,2.5,0.0
2,2024-01-10 02:24:26,2024-01-10 02:29:01,1,1.38,1,N,231,79,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0
2,2024-01-12 14:34:35,2024-01-12 15:06:58,1,5.14,1,N,239,231,1,30.3,0.0,0.5,8.57,0.0,1.0,42.87,2.5,0.0
2,2024-01-22 12:25:57,2024-01-22 12:51:25,1,3.16,1,N,148,161,1,23.3,0.0,0.5,5.46,0.0,1.0,32.76,2.5,0.0
2,2024-01-19 22:33:48,2024-01-19 22:52:30,1,4.32,1,N,170,151,1,23.3,1.0,0.5,7.08,0.0,1.0,35.38,2.5,0.0
2,2024-01-22 17:04:30,2024-01-22 17:13:00,2,0.69,1,N,164,230,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0
2,2024-01-23 11:28:18,2024-01-23 11:40:40,1,2.06,1,N,237,75,1,13.5,0.0,0.5,3.5,0.0,1.0,21.0,2.5,0.0
2,2024-01-24 11:46:10,2024-01-24 12:05:37,1,6.52,1,N,231,170,1,30.3,0.0,0.5,8.57,0.0,1.0,42.87,2.5,0.0
2,2024-01-06 19:41:55,2024-01-06 19:49:09,1,1.06,1,N,239,239,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0
2,2024-01-13 09:11:08,2024-01-13 09:17:20,1,2.25,1,N,140,137,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0
2,2024-01-26 17:46:57,2024-01-26 18:00:17,1,2.06,1,N,229,236,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
1,2024-01-13 10:51:07,2024-01-13 11:12:04,1,5.5,99,N,95,175,1,26.5,0.0,0.5,0.0,0.0,1.0,28.0,0.0,0.0
1,2024-01-16 23:22:42,2024-01-16 23:24:34,1,0.5,1,N,79,79,1,4.4,3.5,0.5,2.0,0.0,1.0,11.4,2.5,0.0
1,2024-01-26 10:57:59,2024-01-26 11:03:15,1,0.6,1,N,114,113,1,7.2,2.5,0.5,2.2,0.0,1.0,13.4,2.5,0.0
2,2024-01-10 18:29:51,2024-01-10 18:37:15,1,1.16,1,N,262,140,1,8.6,2.5,0.5,3.77,0.0,1.0,18.87,2.5,0.0
1,2024-01-10 09:08:11,2024-01-10 09:23:29,1,2.4,1,N,75,161,2,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2.5,0.0
2,2024-01-22 14:48:39,2024-01-22 15:01:11,1,1.45,1,N,43,262,1,12.8,0.0,0.5,1.0,0.0,1.0,17.8,2.5,0.0
2,2024-01-02 14:59:49,2024-01-02 15:13:01,2,2.55,1,N,144,164,1,14.9,0.0,0.5,4.72,0.0,1.0,23.62,2.5,0.0
2,2024-01-21 09:59:08,2024-01-21 10:03:39,2,0.97,1,N,141,263,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2024-01-08 16:06:53,2024-01-08 16:30:58,1,2.84,1,N,239,164,1,22.6,2.5,0.5,5.82,0.0,1.0,34.92,2.5,0.0
